stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,3.34,0
2dpf,0.83,0,0,0,0.83,0,1.67
3dpf,5.75,1.72,0.57,0,0.57,0,0.57
5dpf,2.07,0,0.52,0.52,0.52,0,1.55
10dpf,9.41,0,1.26,0,0.63,0,0.63
