stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1249.08,41.29,0,0,309.69,20.65,0,30.97,609.05,474.86
12hpf,832.79,28.92,5.78,26.99,285.31,38.56,0,63.62,497.36,254.46
14hpf,401.26,20.06,23.41,30.09,83.6,30.09,0,13.38,187.26,230.73
16hpf,541.42,43.07,49.22,57.42,215.34,51.27,34.86,26.66,365.05,367.1
19hpf,415.95,2.19,15.32,21.89,78.81,26.27,15.32,10.95,56.92,133.54
24hpf,493,15,62,35,161,70,37,6,239,110
2dpf,886.62,33.36,88.41,172.65,535.48,819.06,110.93,24.19,358.65,572.18
3dpf,1643.49,74.7,35.05,55.17,51.14,680.38,24.71,0,71.26,177.57
5dpf,250.15,68.22,123.01,200.53,79.07,728.73,56.33,33.08,189.16,631.05
10dpf,666.44,93.5,85.97,112.96,50.83,522.73,25.73,2.51,78.44,171.94
