stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,12.51,0,0.83,3.34,17.52,2.5,0.83,3.34,1.67
3dpf,52.87,0,0,1.15,9.19,0.57,0,0.57,1.15
5dpf,3.1,1.03,1.55,0.52,6.2,0.52,0.52,2.07,1.55
10dpf,12.55,0,1.26,0,4.39,1.26,0,1.88,0
