stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,0.83,0.83,0.83,0
3dpf,0.57,0,4.02,0,0,0,0
5dpf,1.03,0.52,2.07,1.03,1.03,3.1,1.03
10dpf,0.63,0,8.79,0.63,0.63,0,0
