stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,9,0,0,0,0
2dpf,0.83,0,18.35,0,1.67,0.83,0
3dpf,22.99,0,9.19,0.57,1.72,1.72,0
5dpf,5.17,0.52,37.21,1.03,12.4,2.58,2.58
10dpf,86.6,0,11.92,0,8.16,0.63,0
