stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,1.67,1.67,0,0,0
3dpf,40.8,0.57,0,0,1.72,0,0,1.15
5dpf,2.58,1.03,0.52,0,7.24,0,0.52,7.24
10dpf,33.89,1.26,0.63,0,1.26,0.63,0,2.51
