stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0
24hpf,0,0,0,0,0,0,1
2dpf,0,0,0,0.83,0,0,3.34
3dpf,1.15,0,0,20.11,0,0,0.57
5dpf,1.03,0,1.55,117.32,0.52,0.52,30.49
10dpf,0.63,0,0,37.02,0,0,6.28
