stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,113.55,0,0,0,72.26,0,0,51.61,61.94,72.26
12hpf,73.25,9.64,0,7.71,30.84,7.71,0,36.63,26.99,40.48
14hpf,46.81,0,10.03,20.06,10.03,10.03,0,0,13.38,33.44
16hpf,61.52,12.3,4.1,28.71,32.81,8.2,0,2.05,26.66,41.02
19hpf,162,0,0,26.27,19.7,4.38,0,0,2.19,26.27
24hpf,149,1,3,25,34,16,2,3,11,20
2dpf,364.49,5.84,20.02,65.06,192.67,317.78,27.52,5.84,71.73,117.6
3dpf,1069.41,8.05,10.34,18.96,27.01,289.05,7.47,0,16.66,40.8
5dpf,134.38,17.06,43.93,65.64,32.56,338.52,31.53,10.85,61.5,187.61
10dpf,444.29,28.24,45.81,78.44,24.47,367.11,18.83,0,45.81,80.32
