stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0,1.67,0.83,0,1.67
3dpf,53.44,0,0,0,0.57,0.57,0,0.57
5dpf,4.13,0,0,0,6.2,0,0.52,4.13
10dpf,141.82,0.63,2.51,0.63,4.39,0,0,1.88
