stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0,0
2dpf,5.84,0,4.17,8.34,1.67,21.69,0,0,11.68
3dpf,8.62,0.57,3.45,5.17,1.72,22.99,0,0,53.44
5dpf,4.13,1.03,16.02,8.27,1.55,18.09,0.52,1.03,126.11
10dpf,3.14,0.63,5.02,13.18,0,9.41,0,0,28.24
