stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,20.65,0,0,0,0,0
12hpf,3.86,1.93,0,0,9.64,1.93,0,3.86,0,1.93
14hpf,23.41,0,6.69,0,3.34,0,0,3.34,0,3.34
16hpf,4.1,0,0,0,2.05,0,0,4.1,2.05,6.15
19hpf,39.41,0,2.19,0,4.38,2.19,0,0,0,2.19
24hpf,13,0,1,0,4,2,1,1,1,5
2dpf,65.06,0.83,6.67,10.84,44.21,32.53,7.51,0.83,6.67,23.35
3dpf,79.3,1.15,1.15,2.3,1.15,12.64,1.15,0,0,6.9
5dpf,17.06,1.55,16.02,1.55,11.89,33.59,0.52,0.52,5.17,18.61
10dpf,11.92,0,4.39,0.63,0,1.88,0.63,0,0,0.63
