stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,5.84,0,0,1.67,0,0
3dpf,2.3,1.15,0.57,0,0,1.15,0.57,0
5dpf,0,2.07,10.34,2.07,0.52,6.72,0.52,12.92
10dpf,2.51,2.51,11.92,1.26,0.63,1.26,0.63,2.51
