stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0.83,5.84,11.68,0.83,0,7.51,5
3dpf,2.87,0,0,1.15,9.77,1.15,0,0.57,0.57
5dpf,1.55,0,0.52,0.52,8.79,0,0.52,1.55,2.07
10dpf,3.14,0.63,0.63,1.26,11.3,0,0,1.26,0.63
