stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6100.86,113.55,10.32,0,1042.62,82.58,0,196.14,2456.86,2116.2
12hpf,5523,158.08,28.92,165.79,1418.82,229.4,15.42,310.37,2396.19,1717.63
14hpf,5711.32,86.94,254.13,351.11,1170.35,528.33,96.97,120.38,2163.48,2033.07
16hpf,4753.8,209.18,377.35,334.28,1546.32,598.84,157.91,209.18,2028.26,2327.68
19hpf,7331.58,59.11,172.95,234.24,930.4,383.11,218.92,70.05,731.19,2169.48
24hpf,4728,70,928,261,1180,451,194,21,786,884
2dpf,1270.3,37.53,86.74,124.28,751.5,1020.91,126.78,13.35,331.13,306.94
3dpf,3170.32,59.76,65.51,66.08,65.51,933.22,50.57,0,85.62,151.13
5dpf,316.82,32.04,178.82,114.22,75.97,654.82,60.99,22.22,154.53,458.94
10dpf,871.02,57.11,163.16,101.66,43.93,550.97,33.26,1.88,58.36,99.15
