stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0,1.67,1.67,0,1.67,2.5
3dpf,4.6,0.57,0,0,0,2.3,0,0,0
5dpf,1.03,0,0.52,1.03,0,12.4,0.52,6.72,7.24
10dpf,5.65,0.63,0,0.63,0,7.53,0,4.39,1.26
