stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,10.32,0,51.61,0,0,0,41.29,20.65
12hpf,167.71,13.49,7.71,11.57,59.76,19.28,0,3.86,127.23,67.47
14hpf,60.19,3.34,26.75,6.69,36.78,6.69,0,0,60.19,73.56
16hpf,102.54,10.25,10.25,6.15,38.97,24.61,10.25,0,67.68,94.34
19hpf,133.54,2.19,2.19,10.95,19.7,0,2.19,0,17.51,48.16
24hpf,173,5,13,10,71,29,7,0,28,61
2dpf,296.93,14.18,35.87,66.73,192.67,307.77,29.19,5,106.76,246.05
3dpf,420.07,16.09,23.56,16.66,18.39,241.35,6.9,0,17.81,95.97
5dpf,124.56,22.74,116.29,94.58,47.55,504.42,21.71,16.54,108.02,586.08
10dpf,380.91,35.77,134.29,76.56,39.53,604.94,20.08,3.14,84.72,181.36
