stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,23.35,2.5,0.83,0
3dpf,2.3,0,0,0,12.07,2.3,0,0
5dpf,0,0,1.03,0,12.4,3.1,0,1.55
10dpf,0,0.63,0,0,1.88,1.26,0,0.63
