stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,7.51,0,0.83,0.83,5,0,0,2.5,1.67
3dpf,5.17,0,0,0.57,6.32,0,0,0,0.57
5dpf,1.03,0.52,1.03,1.03,4.65,0.52,0.52,2.07,1.55
10dpf,1.88,0,0,0,0.63,0,0,0.63,1.26
