stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6420.87,113.55,30.97,0,1114.88,82.58,0,196.14,2498.15,2281.37
12hpf,5638.67,169.64,36.63,167.71,1467.02,237.11,15.42,316.15,2392.34,1744.61
14hpf,5611,83.6,257.48,347.76,1153.63,518.3,90.28,113.69,2006.32,1875.91
16hpf,4536.41,190.73,367.1,321.98,1503.25,559.87,151.76,180.47,1860.09,2003.65
19hpf,6898.12,59.11,159.81,218.92,884.43,354.65,194.84,54.73,663.32,1433.92
24hpf,4897,64,628,247,1171,495,198,27,1204,778
2dpf,1611.43,48.38,108.43,135.12,780.7,1195.23,134.29,17.52,394.52,336.97
3dpf,3147.91,55.17,52.87,76.43,52.29,701.07,32.18,0,77.58,140.79
5dpf,248.59,24.81,164.35,95.1,48.58,385.04,36.69,11.89,140.58,360.23
10dpf,431.12,36.4,97.9,60.87,18.2,231.56,11.92,1.26,40.79,50.2
