stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0,11.68,1.67,1.67,0,0,0.83,17.52
3dpf,35.05,0,10.92,0.57,4.02,16.09,0,2.3,1.72
5dpf,6.2,4.65,52.72,5.17,1.03,9.82,0,2.58,68.74
10dpf,32.63,0.63,67.15,2.51,1.26,15.06,0.63,5.02,6.28
