stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,3
3dpf,4.02,0,0,1.72,0,0,0.57
5dpf,2.07,0.52,1.55,3.1,0.52,0,6.2
10dpf,0.63,0,0,1.26,0,0.63,0
