stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,6.67,0,6.67,3.34,25.02,0,4.17,30.86
3dpf,0.57,0,2.3,0.57,42.52,0,0.57,2.3
5dpf,2.58,1.55,2.58,5.17,83.73,0.52,11.37,7.75
10dpf,2.51,0,2.51,4.39,19.45,0,2.51,0.63
