stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0
19hpf,4.38,0,0,0,0,0,0
24hpf,3,0,0,0,0,0,0
2dpf,17.52,0.83,0.83,6.67,0.83,2.5,1.67
3dpf,81.6,0,0,0,0,0,0.57
5dpf,2.07,0,0,1.03,0.52,0.52,0
10dpf,5.65,0,0,0,0,0,0
