stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,38.97,0
19hpf,0,0,0,2.19,0,0,0,0
24hpf,0,0,0,0,0,0,78,0
2dpf,5,0,0.83,1.67,3.34,0,10.84,0.83
3dpf,4.6,0.57,0,2.3,2.87,0,1.15,0.57
5dpf,1.55,0.52,0.52,0,6.2,1.03,11.37,4.13
10dpf,3.14,0.63,0.63,1.26,3.77,0,21.96,0
