stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,1
2dpf,3.34,0.83,23.35,0.83,4.17,3.34,1.67,42.54
3dpf,6.32,0,4.6,0,0,5.17,0,2.3
5dpf,1.03,0.52,42.38,0.52,0.52,7.24,0.52,39.8
10dpf,8.16,0.63,8.16,0,0,3.14,0.63,13.18
