stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,227.1
12hpf,0,1.93,0,0,0,0,0,3.86,0,55.9
14hpf,3.34,3.34,0,6.69,0,0,0,0,0,481.52
16hpf,8.2,2.05,4.1,0,2.05,0,0,2.05,2.05,217.39
19hpf,8.76,0,0,0,0,0,0,2.19,0,595.46
24hpf,6,0,7,9,3,1,1,0,2,84
2dpf,66.73,3.34,22.52,29.19,50.88,146.8,19.18,10.01,22.52,441.23
3dpf,69.53,9.77,14.94,20.69,11.49,141.36,3.45,0.57,3.45,213.77
5dpf,50.65,7.24,69.77,52.72,12.92,160.22,13.95,14.99,26.88,751.99
10dpf,44.55,13.81,49.58,34.51,11.92,118.6,17.57,0.63,12.55,185.75
