stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,1.93,0,0,0,0
14hpf,0,0,13.38,3.34,0,3.34,0,0
16hpf,0,0,38.97,0,0,10.25,0,0
19hpf,6.57,0,2.19,2.19,0,0,0,0
24hpf,1,0,1,4,0,1,0,0
2dpf,6.67,0,5.84,0,0.83,6.67,2.5,2.5
3dpf,5.75,0.57,6.9,0,0,12.07,1.15,8.62
5dpf,1.55,0,28.43,0.52,1.03,5.69,4.65,16.54
10dpf,6.28,0,6.9,0,0.63,8.16,0,2.51
