stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,0.83,4.17,0,2.5,0.83,3.34
3dpf,52.29,0,0.57,0,0,21.84,0,0,1.15,0.57
5dpf,1.03,0.52,0,2.58,0,14.99,0.52,0.52,1.03,18.61
10dpf,87.85,2.51,2.51,5.02,0,15.69,0,0,3.77,6.9
