stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,12.51,0.83,1.67,3.34,0.83,4.17,0.83
3dpf,7.47,0.57,0.57,1.72,0,0,0
5dpf,2.58,0,0.52,1.55,0,0.52,1.03
10dpf,5.02,0,0,2.51,0,0,0
