stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0,0
2dpf,0,0.83,0,0,0,0,0,0,0
3dpf,16.66,0,0,0,5.75,0,0,0,0
5dpf,34.11,16.02,2.07,1.55,11.89,1.03,1.03,2.07,5.17
10dpf,101.66,3.14,1.26,0,2.51,0.63,0,0.63,0
