stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,1.67,0.83,1.67,0.83,0.83,0,5
3dpf,2.3,0.57,0.57,0.57,0.57,0,0,1.72
5dpf,1.55,0.52,0,0.52,3.1,0,1.03,7.75
10dpf,1.88,1.26,0,0,0,0,0,0
