stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,0,0,0
3dpf,2.3,0,0,0.57,1.72,0,0,0
5dpf,26.88,0.52,5.17,0,5.17,0.52,0.52,1.03
10dpf,3.77,0,1.88,0,1.26,0,0,0
