stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,4.17,0,0.83,0.83,0.83
3dpf,0.57,0,0,2.87,0,0,0,0
5dpf,0,0.52,0,6.72,0.52,0,0,1.55
10dpf,0.63,0,0,0,0,0,0,0
