stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,10.32,0,0,0,92.91,20.65
12hpf,59.76,0,0,11.57,15.42,0,0,0,252.54,5.78
14hpf,43.47,0,23.41,10.03,3.34,6.69,0,0,76.91,30.09
16hpf,67.68,6.15,30.76,41.02,18.46,10.25,0,0,108.69,32.81
19hpf,81,0,0,4.38,2.19,0,2.19,0,41.59,56.92
24hpf,161,8,3,0,20,8,3,0,163,39
2dpf,177.66,27.52,19.18,32.53,72.56,127.61,18.35,1.67,130.95,57.55
3dpf,681.53,52.29,13.79,27.58,7.47,144.24,9.19,0,37.35,69.53
5dpf,197.95,33.59,68.22,85.28,36.18,512.69,29.98,20.16,151.95,353.51
10dpf,673.34,75.3,64.64,108.56,46.44,783.16,22.59,0,160.65,115.47
