stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.5,1.67,2.5,0,0.83,0.83
3dpf,29.31,0,0.57,0,1.15,9.19,1.15,1.15,1.15
5dpf,2.58,0.52,3.62,1.55,1.03,12.92,0.52,2.07,7.24
10dpf,19.45,1.26,1.26,0,0,5.02,0,1.88,1.26
