stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0,1.67,5.84,0,0.83
3dpf,60.91,0.57,0,1.15,0,0
5dpf,2.58,0.52,1.03,1.03,1.03,1.03
10dpf,24.47,0,0,1.26,0,0
