stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0.83,1.67,1.67,0.83
3dpf,6.32,0,0,0,0
5dpf,0,0,0,2.58,0.52
10dpf,3.77,0.63,0.63,2.51,0
