stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,2.5,1.67,4.17,0,0,2.5
3dpf,1.72,0,0,0,0,1.15,0,0,0
5dpf,1.03,0,0,0,0,1.03,1.03,0.52,1.03
10dpf,28.24,1.26,10.04,1.88,1.26,11.92,0,1.26,0.63
