stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,216.78,20.65,0,0,51.61,10.32,0,10.32,154.84,227.1
12hpf,82.89,5.78,0,5.78,75.18,36.63,0,23.13,82.89,57.83
14hpf,140.44,13.38,0,26.75,63.53,20.06,3.34,20.06,150.47,137.1
16hpf,75.88,12.3,0,8.2,71.78,16.41,6.15,4.1,116.9,69.73
19hpf,133.54,0,2.19,4.38,26.27,15.32,8.76,0,24.08,28.46
24hpf,91,5,2,4,37,14,10,1,37,20
2dpf,556.33,10.84,20.85,50.88,271.07,574.68,87.58,17.52,191.84,251.89
3dpf,2310.07,15.52,13.22,25.86,49.42,665.44,28.16,0.57,49.99,99.99
5dpf,247.04,32.04,42.9,92.51,51.68,581.95,72.36,30.49,93.03,386.59
10dpf,1258.2,29.49,30.12,50.2,25.73,348.28,45.18,0.63,45.18,84.09
