stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,0,0,0,0,0
12hpf,84.82,1.93,1.93,5.78,13.49,5.78,0,1.93,26.99,34.7
14hpf,36.78,0,13.38,10.03,3.34,0,0,0,3.34,33.44
16hpf,123.05,0,34.86,2.05,20.51,10.25,2.05,4.1,38.97,45.12
19hpf,107.27,0,8.76,4.38,8.76,6.57,2.19,2.19,4.38,4.38
24hpf,85,1,13,1,10,7,4,0,21,4
2dpf,106.76,5.84,5,7.51,42.54,88.41,20.02,0,35.03,36.7
3dpf,414.89,9.77,9.77,6.9,8.62,122.4,6.32,0,14.37,18.39
5dpf,80.11,7.75,29.46,28.94,21.71,248.08,15.5,11.89,70.29,150.91
10dpf,193.91,20.08,16.94,23.22,10.04,227.17,5.65,1.26,40.79,16.94
