stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,0
12hpf,11.57,0,0,0,0,0,0,0,0,5.78
14hpf,6.69,0,0,0,0,0,0,0,0,0
16hpf,18.46,0,0,0,0,2.05,0,0,0,2.05
19hpf,28.46,0,0,0,2.19,0,0,0,0,0
24hpf,12,0,1,0,10,0,0,0,0,1
2dpf,151.8,3.34,6.67,20.02,153.47,62.56,9.17,0.83,28.36,39.2
3dpf,76.43,0.57,0.57,1.72,1.72,16.66,1.72,0,0.57,1.72
5dpf,21.19,0.52,6.72,7.75,22.22,67.19,3.62,1.03,10.85,22.74
10dpf,17.57,1.26,4.39,1.26,0.63,13.81,0.63,0,1.88,1.26
