stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,10.32,20.65
12hpf,9.64,13.49,0,1.93,15.42,1.93,0,3.86,13.49,15.42
14hpf,33.44,0,0,6.69,10.03,3.34,6.69,13.38,13.38,123.72
16hpf,90.24,14.36,10.25,26.66,30.76,8.2,2.05,6.15,38.97,65.63
19hpf,76.62,4.38,0,10.95,15.32,2.19,4.38,0,0,129.16
24hpf,73,9,55,26,59,8,9,0,9,41
2dpf,281.92,10.84,75.07,110.93,200.18,334.46,45.87,4.17,124.28,210.19
3dpf,768.88,31.03,73.55,60.34,48.27,529.25,25.86,0,43.67,143.09
5dpf,226.89,55.82,152.46,171.07,54.27,528.72,51.68,20.16,95.61,461.01
10dpf,594.27,42.04,89.74,119.23,41.42,436.14,30.12,1.26,53.34,197.67
