stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,1.93,0,0,0,0
3dpf,6.32,0,0,0,0,0,1.15
5dpf,0.52,1.03,0,2.07,0,0.52,7.75
10dpf,5.65,0,0,1.26,0.63,0,1.26
