stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0,1
2dpf,16.68,0,0,0,0.83,2.5,2.5,1.67,38.37
3dpf,155.15,1.15,0,0,0.57,9.19,0.57,0,14.94
5dpf,6.72,6.2,2.58,1.03,1.03,5.69,2.58,0.52,112.15
10dpf,42.04,1.26,1.26,0.63,0,4.39,1.26,0,46.44
