stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0,3.34,0,4.17,3.34,0.83,0.83,4.17
3dpf,2.87,1.72,2.3,0,0,1.15,0,0,0
5dpf,3.1,0.52,16.02,1.55,0,2.07,0,0.52,14.47
10dpf,0.63,2.51,10.04,0,0.63,3.77,0,0,3.77
