stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,9.17,0,0,1.67,3.34,0.83,0.83
3dpf,78.73,0,0,0,2.3,0,0
5dpf,9.82,0.52,0.52,0,0.52,0,2.58
10dpf,28.87,0,0,0,0,0,0
