stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,0,3.34
2dpf,0,0,0.83,0.83,0,0,0,9.17
3dpf,0.57,0,0,0,0,2.87,0,6.9
5dpf,1.03,1.55,0,0,0,1.55,0.52,40.31
10dpf,6.28,0,0.63,0.63,1.26,1.26,0,32.63
