stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,0,51.71
3dpf,0.57,2.3,0,0.57,0,8.05
5dpf,1.03,0.52,0,1.55,0.52,105.95
10dpf,2.51,2.51,0,4.39,0,40.79
