stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,10.32
14hpf,0,0,0,0,0,0,13.38
19hpf,0,0,0,0,0,0,4.38
2dpf,1.67,0,0,0.83,2.5,0,19.18
3dpf,10.92,0,0.57,0,2.87,0.57,13.79
5dpf,1.55,0.52,0.52,0,3.1,1.55,28.94
10dpf,3.14,0,0.63,0,1.26,0.63,35.14
