stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0.83,4.17,4.17,0.83,1.67
3dpf,5.17,0.57,0.57,13.79,1.72,1.15
5dpf,1.03,1.55,0,2.07,0,1.55
10dpf,0.63,0,0,2.51,0,0
