stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1631.02,41.29,0,0,433.56,30.97,0,10.32,361.3,691.64
12hpf,1867.99,57.83,26.99,28.92,439.53,48.19,9.64,102.17,368.2,643.87
14hpf,33.44,0,16.72,3.34,3.34,0,0,3.34,0,20.06
16hpf,106.64,4.1,14.36,8.2,30.76,18.46,0,8.2,16.41,51.27
19hpf,3596.83,39.41,74.43,129.16,440.03,223.3,146.68,54.73,264.89,1206.24
24hpf,43,6,48,15,20,23,17,1,10,65
2dpf,194.34,5.84,44.21,24.19,108.43,276.91,35.87,2.5,59.22,73.4
3dpf,325.25,8.62,52.87,14.37,15.52,252.27,14.37,0,9.19,43.1
5dpf,236.71,53.23,136.44,106.98,50.65,757.15,40.31,14.99,93.55,516.31
10dpf,179.47,33.89,43.3,35.14,9.41,226.54,10.67,0,20.71,40.79
