stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,2,0,0,0,0
2dpf,0,0,3.34,1.67,0,0,0,0
3dpf,1.72,0.57,2.3,2.87,0.57,20.69,0.57,0
5dpf,0,0.52,7.75,7.75,0.52,9.82,3.1,3.62
10dpf,0.63,0,1.26,0.63,0,1.26,0.63,0.63
