stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
14hpf,0,0,0,3.34,0,0
2dpf,30.86,0,0,0,1.67,6.67
3dpf,7.47,0.57,0,0.57,1.72,2.87
5dpf,19.64,0.52,0.52,0.52,1.55,2.07
10dpf,6.28,0,0,0.63,1.26,1.26
