stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,0
3dpf,1.72,0.57,0,1.72,2.87,0,0,1.72
5dpf,0,0,0,0,0.52,0.52,1.03,7.24
10dpf,1.88,0,1.26,0,3.14,0,0,4.39
