stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.5,0,0,0,0,0,1.67
3dpf,4.02,0,0,0,0,0,0
5dpf,2.07,0.52,0.52,0,1.03,0,1.03
10dpf,12.55,0,2.51,0.63,0,1.26,0
