stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,2.5,5,8.34,0,1.67,0
3dpf,6.9,0,1.15,3.45,0,0.57,0.57
5dpf,1.55,0.52,1.03,3.62,1.03,0,2.58
10dpf,2.51,0.63,0,0,0,0.63,1.26
