stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,175.49,0,0,0,0,10.32,0,0,30.97,20.65
12hpf,148.44,21.21,0,0,94.46,21.21,0,3.86,25.06,117.59
14hpf,173.88,33.44,0,6.69,167.19,70.22,6.69,0,50.16,431.36
16hpf,141.51,88.19,2.05,26.66,307.62,100.49,10.25,4.1,47.17,440.93
19hpf,302.11,37.22,0,17.51,214.54,45.97,4.38,0,2.19,492.57
24hpf,243,68,25,72,423,149,22,1,27,142
2dpf,321.12,11.68,64.22,93.42,334.46,477.93,46.71,2.5,160.98,529.64
3dpf,470.63,10.34,55.74,40.23,112.06,793.01,21.26,0,45.97,145.39
5dpf,228.96,17.57,141.09,100.78,97.16,754.57,33.08,3.1,95.61,637.25
10dpf,376.52,14.43,164.41,77.81,74.68,743,35.14,0.63,57.11,136.17
