stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0.83,0.83,0,0.83,0,24.19
3dpf,0.57,0.57,0.57,0,0.57,0,0,4.6
5dpf,0.52,0,0.52,0.52,1.03,0,0.52,23.77
10dpf,1.26,1.26,0.63,0,0,0,0,5.02
