stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0.83,55.88
3dpf,2.87,1.15,19.54,0.57,3.45,0,50.57
5dpf,1.03,0.52,22.74,0,3.1,0.52,260.48
10dpf,2.51,0.63,5.02,0,1.26,0.63,9.41
