stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.83,0,0,2.5
3dpf,4.02,3.45,0,0,0,0.57,0,0,0
5dpf,0.52,3.1,1.03,1.55,0.52,2.07,0.52,1.03,1.55
10dpf,2.51,15.69,0,3.14,0,0,0,0,0
