stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0.83,1.67,1.67,4.17
3dpf,0.57,0,0,0,0,0,0
5dpf,1.03,6.2,1.03,0,3.1,0.52,1.55
10dpf,1.26,8.16,0,0,0.63,0,1.26
