stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,1.67,0,23.35,2.5,3.34,0,0,0
3dpf,6.32,4.6,0,17.81,0.57,6.32,0,0,0.57
5dpf,2.58,5.17,0.52,37.73,0,5.69,0.52,0.52,2.07
10dpf,2.51,10.04,0,18.2,0,8.16,0,0,1.26
