stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,7.71,0,0,0,0,0
2dpf,2.5,0,0,0.83,0.83,1.67,0,0.83
3dpf,8.05,0,0,0.57,0.57,5.75,0.57,1.15
5dpf,3.1,0,0,0,0,2.07,0,0.52
10dpf,6.9,0.63,0,0,0,1.88,0,0
