stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.83,0
3dpf,0,0.57,0,0,0
5dpf,2.07,2.58,9.3,1.03,3.62
10dpf,0,1.26,0,0,0
